client_id,client_type,first_name,last_name,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,is_investor,engagement_score,sale_price,price_per_sqft,floor_area_sqft,properties_bought,cluster,segment,investment_profile,investment_score
C0708,Individual,Brian,Cook,M,Usa,California,Home,2,No,Client,0,2,230696.3,274.6548008810048,839.95,1,3,High-Value Clients,Low Potential,0.0
C0709,Individual,Samantha,Price,F,Usa,Georgia,Home,2,Yes,Agency,0,2,1233960.52,313.75996043349187,1009.23,4,3,High-Value Clients,Moderate Investor,0.2931339139725836
C0710,Individual,Kyle,Bryant,M,Usa,Oregon,Home,2,Yes,Agency,0,2,1158001.3599999999,303.9456641085883,939.3575,4,3,High-Value Clients,Low Potential,0.2709375278335513
C0711,Individual,Victoria,Hughes,F,Usa,California,Investment,3,No,Agency,1,3,1045658.54,285.7926869742843,905.7525,4,0,Budget Buyers,Low Potential,0.23810798027165325
C0712,Individual,Joseph,Scott,M,Usa,California,Home,1,No,Agency,0,1,701688.31,280.63309631189395,842.68,3,3,High-Value Clients,Low Potential,0.13760981982353332
C0713,Individual,Debra,Thomas,F,Usa,California,Investment,3,No,Agency,1,3,946537.74,279.13497268536076,1125.17,3,0,Budget Buyers,Low Potential,0.20914562218987903
C0714,Individual,Kyle,Murray,M,Russia,Saint Petersburg,Home,3,No,Website,0,3,1520218.18,300.49110441401837,1680.5266666666666,3,1,Premium Investors,High Potential Investor,0.37676284982809893
C0715,Individual,Janice,Wilson,F,Usa,Utah,Home,3,No,Website,0,3,1151372.75,294.07391084605104,1340.7666666666667,3,1,Premium Investors,Low Potential,0.2689968435792969
C0716,Individual,Jordan,Davis,M,Uk,Northern Ireland,Home,1,No,Client,0,1,1173245.74,297.53773398366985,1334.1000000000001,3,1,Premium Investors,Low Potential,0.2753887020780638
C0717,Individual,Virginia,Weaver,F,Usa,Arizona,Investment,3,Yes,Agency,1,3,1000529.6699999999,286.5515487238422,1156.5633333333333,3,0,Budget Buyers,Low Potential,0.2249230315594838
C0718,Individual,Martha,Scott,F,France,Ile-De-France,Home,2,Yes,Website,0,2,900157.9099999999,279.3999356441512,1123.8033333333333,3,3,High-Value Clients,Low Potential,0.19559509247944945
C0719,Individual,Jason,Jordan,M,Usa,California,Investment,2,Yes,Agency,1,2,912916.77,300.5135989331466,1023.8800000000001,3,0,Budget Buyers,Low Potential,0.19933109951761668
C0720,Individual,Shirley,Wilson,F,Usa,California,Investment,1,Yes,Agency,1,1,844316.69,313.99370359722434,678.3725,4,0,Budget Buyers,Low Potential,0.1792940437939421
C0721,Individual,Julia,Jordan,F,Usa,Florida,Home,4,No,Website,0,4,1167212.02,308.3858719928015,939.4875,4,3,High-Value Clients,Low Potential,0.27363028454690314
C0722,Individual,Carol,Sanders,F,Usa,Texas,Home,1,No,Website,0,1,936104.05,299.2843696477643,1033.4833333333333,3,3,High-Value Clients,Low Potential,0.20610502119651802
C0723,Individual,Ann,Hansen,F,Germany,North Rhine-Westphalia,Home,3,Yes,Website,0,3,912545.6399999999,297.00525139940873,1538.24,2,1,Premium Investors,Low Potential,0.19922100969105155
C0724,Individual,Samuel,Howard,M,Usa,Arizona,Investment,4,Yes,Agency,1,4,1564795.28,309.21208173968006,1255.1325000000002,4,0,Budget Buyers,High Potential Investor,0.3897903812688465
C0725,Individual,Katherine,Jones,F,Usa,New York,Home,3,No,Website,0,3,1557779.53,300.00206956397875,1733.68,3,1,Premium Investors,High Potential Investor,0.3877367488807652
C0726,Individual,Melissa,Harris,F,Usa,Georgia,Home,4,No,Website,0,4,1055406.17,293.6323652273104,901.245,4,3,High-Value Clients,Low Potential,0.24095884739094547
C0727,Individual,Ronald,Bell,M,Usa,California,Investment,3,Yes,Client,1,3,1248932.63,322.8242424162616,1257.0833333333333,3,0,Budget Buyers,Moderate Investor,0.2975116652416476
C0728,Individual,Jason,Jones,M,Usa,California,Home,3,Yes,Agency,0,3,896046.43,327.9513725380009,934.8733333333333,3,3,High-Value Clients,Low Potential,0.19441277769812632
C0729,Individual,Raymond,Long,M,Usa,Washington,Investment,3,Yes,Agency,1,3,1100578.42,284.7991112426232,1280.28,3,0,Budget Buyers,Low Potential,0.254153032630665
C0730,Individual,Gregory,Baker,M,Usa,California,Investment,4,No,Website,1,4,1395460.54,323.57984485050025,1435.6633333333332,3,0,Budget Buyers,Moderate Investor,0.34032219955601395
C0731,Individual,Larry,Harris,M,Usa,California,Home,5,No,Agency,0,5,2163873.35,319.08224457379634,1699.3675,4,1,Premium Investors,High Potential Investor,0.5648234180326228
C0732,Individual,Justin,Peterson,M,Usa,Oregon,Home,5,No,Website,0,5,1763602.47,306.8196266785186,1454.35,4,1,Premium Investors,High Potential Investor,0.4478737367127841
C0733,Individual,Susan,White,F,Usa,Nevada,Home,5,No,Agency,0,5,1610480.1,332.77373070273126,1609.0333333333335,3,1,Premium Investors,High Potential Investor,0.40314674595933014
C0734,Individual,Danielle,Ward,F,Usa,Virginia,Investment,5,Yes,Client,1,5,894573.22,279.9946002008845,1077.3333333333333,3,0,Budget Buyers,Low Potential,0.19396377387727298
C0735,Individual,Matthew,Long,M,Germany,Hesse,Investment,4,No,Website,1,4,1082670.51,313.912537008794,1129.1766666666665,3,0,Budget Buyers,Low Potential,0.24893231992986337
C0736,Individual,Jordan,Campbell,M,Usa,Utah,Investment,3,No,Agency,1,3,961660.45,302.7660123278874,1049.5133333333333,3,0,Budget Buyers,Low Potential,0.2135731453242966
C0737,Individual,Harold,Harris,M,Usa,California,Investment,3,No,Agency,1,3,1271295.42,302.2276207568195,1435.6633333333332,3,0,Budget Buyers,Moderate Investor,0.3040372530596192
C0738,Individual,Jose,White,M,Usa,Texas,Home,5,No,Website,0,5,1217179.49,315.6140508496973,955.7625,4,3,High-Value Clients,Moderate Investor,0.2882318165555938
C0739,Individual,Albert,Turner,M,Usa,California,Home,2,No,Agency,0,2,1239915.48,281.14767266299765,1096.12,4,3,High-Value Clients,Moderate Investor,0.29486103713141726
C0740,Individual,Julia,Bell,F,Usa,Utah,Investment,1,No,Client,1,1,1150084.72,321.463526838591,1176.2366666666667,3,0,Budget Buyers,Low Potential,0.2686312941405515
C0741,Individual,Sandra,Stone,F,Usa,California,Home,2,No,Website,0,2,808100.3,286.88279274715285,952.0733333333334,3,3,High-Value Clients,Low Potential,0.16870205038898073
C0742,Individual,Bryan,Howard,M,Uk,Wales,Home,1,Yes,Website,0,1,943082.4199999999,291.4501152943838,1078.7866666666666,3,3,High-Value Clients,Low Potential,0.2081408006772804
C0743,Individual,Joshua,Allen,M,Usa,Oregon,Investment,4,Yes,Website,1,4,973707.31,292.0776979749862,1145.4666666666665,3,0,Budget Buyers,Low Potential,0.2170886453751199
C0744,Individual,Helen,Morales,F,Usa,Virginia,Home,1,No,Website,0,1,947393.7,335.23731425730807,939.3299999999999,3,3,High-Value Clients,Low Potential,0.20941746065758016
C0745,Individual,Emily,Collins,F,Usa,California,Investment,5,No,Website,1,5,1137226.12,295.1249931050721,940.485,4,0,Budget Buyers,Low Potential,0.26486440342724626
C0746,Individual,Gary,Reyes,M,Uk,Scotland,Home,4,No,Website,0,4,1485041.45,335.2338187013054,1120.62,4,1,Premium Investors,High Potential Investor,0.3664991902483992
C0747,Individual,George,Patterson,M,Usa,Florida,Home,4,Yes,Website,0,4,1321142.35,306.12850428188943,1435.6633333333332,3,1,Premium Investors,Moderate Investor,0.3186021740261692
C0748,Company,Vantage,Co,F,Usa,California,Home,1,Yes,Client,0,1,1188736.23,297.65683317437384,1332.34,3,1,Premium Investors,Low Potential,0.2799145183019786
C0749,Individual,Dorothy,Anderson,F,Usa,New York,Home,5,No,Agency,0,5,1170883.93,309.49289457910066,1258.6899999999998,3,1,Premium Investors,Low Potential,0.27470332242264006
C0750,Individual,Janice,Price,F,Usa,Nevada,Investment,1,No,Agency,1,1,887696.78,304.42393937761733,964.2666666666665,3,0,Budget Buyers,Low Potential,0.19196423937203305
C0751,Individual,Keith,Parker,M,Usa,California,Home,5,No,Client,0,5,1055948.97,276.69833760806756,967.0,4,3,High-Value Clients,Low Potential,0.2411108375376671
C0752,Individual,Lisa,Young,F,Belgium,Brussels,Investment,3,No,Agency,1,3,836214.24,287.40661619517806,725.4225,4,0,Budget Buyers,Low Potential,0.17691643922508943
C0753,Individual,Nicholas,Patterson,M,Germany,Hamburg,Home,5,No,Website,0,5,1053102.32,304.4982458800239,868.5725,4,3,High-Value Clients,Low Potential,0.24028997725279305
C0754,Individual,Teresa,Johnson,F,Usa,Arizona,Investment,3,No,Website,1,3,1300009.56,316.5416206780071,1037.4175,4,0,Budget Buyers,Moderate Investor,0.3124322735831237
C0755,Company,Celera,Co,F,Usa,California,Home,5,No,Website,0,5,1040997.25,271.78757236163364,1286.4833333333333,3,1,Premium Investors,Low Potential,0.23674036934946596
C0756,Individual,Jessica,Patterson,F,Usa,Utah,Home,5,Yes,Website,0,5,785768.09,282.2056558532571,934.8733333333333,3,3,High-Value Clients,Low Potential,0.1621755515016673
C0757,Individual,Keith,Taylor,M,Usa,Oregon,Home,3,Yes,Website,0,3,1392690.1199999999,332.7923361105536,1053.27,4,1,Premium Investors,Moderate Investor,0.3395164675764744
C0758,Individual,Joe,Allen,M,Usa,California,Investment,2,No,Website,1,2,1135189.16,303.5984407446299,928.1775,4,0,Budget Buyers,Low Potential,0.2642725770693747
C0759,Individual,Samuel,Anderson,M,Usa,Florida,Home,4,No,Website,0,4,1327801.32,297.1099898291573,1451.5366666666666,3,1,Premium Investors,Moderate Investor,0.3205441748637297
C0760,Individual,Amanda,Adams,F,Usa,California,Investment,3,No,Website,1,3,1288008.21,291.964625621392,1133.69,4,0,Budget Buyers,Moderate Investor,0.3089163322435143
C0761,Individual,Joyce,Patterson,F,Belgium,Flanders,Home,2,No,Agency,0,2,1387948.07,302.8354471660675,1134.4225000000001,4,1,Premium Investors,Moderate Investor,0.3381193395669108
C0762,Individual,Anna,Young,F,Usa,Ohio,Home,4,No,Website,0,4,1456185.33,282.2750534057651,1313.38,4,1,Premium Investors,High Potential Investor,0.358047828832004
C0763,Company,Summit,Co,F,Usa,Georgia,Home,3,No,Agency,0,3,1036781.97,298.85589436508616,1152.5966666666666,3,3,High-Value Clients,Low Potential,0.23551935910063604
C0764,Individual,Debra,Parker,F,Uk,Northern Ireland,Investment,4,No,Client,1,4,1670624.74,294.22177981658905,1441.655,4,0,Budget Buyers,High Potential Investor,0.4207041432067782
C0765,Individual,Joe,Green,M,France,Brittany,Home,3,No,Website,0,3,1516418.29,294.4679305392661,1260.0625,4,1,Premium Investors,High Potential Investor,0.37565050565228897
C0766,Individual,Robert,Bennett,M,Germany,North Rhine-Westphalia,Home,3,Yes,Client,0,3,1601876.1400000001,310.06511645723833,1286.2725,4,1,Premium Investors,High Potential Investor,0.400624323663961
C0767,Individual,David,Brown,M,Canada,British Columbia,Investment,2,No,Agency,1,2,1403932.48,278.43709059084756,1242.0825,4,0,Budget Buyers,Moderate Investor,0.3427800081857386
C0768,Individual,Matthew,Weaver,M,Denmark,Southern Denmark,Investment,5,Yes,Website,1,5,1048127.47,291.56041147346576,1163.8866666666665,3,0,Budget Buyers,Low Potential,0.2388313657970651
C0769,Individual,Nicole,Long,F,Usa,Ohio,Home,4,No,Agency,0,4,675607.7899999999,299.57432421913035,753.3133333333334,3,3,High-Value Clients,Low Potential,0.12999739876103195
C0770,Individual,Shirley,Hall,F,Russia,Krasnodar Krai,Home,4,No,Website,0,4,984598.73,291.90188965907197,1104.51,3,3,High-Value Clients,Low Potential,0.22027056476857942
C0771,Company,Quasar,Co,M,Usa,California,Home,1,No,Website,0,1,1128021.01,301.1060216947721,1255.1,3,1,Premium Investors,Low Potential,0.26217703568111667
C0772,Individual,Ethan,White,M,Usa,California,Investment,1,No,Client,1,1,911164.52,295.45455963913673,1038.2,3,0,Budget Buyers,Low Potential,0.19881718367342932
C0773,Individual,Christopher,Taylor,M,Russia,Saint Petersburg,Home,1,No,Website,0,1,1451465.46,312.52027994764853,1153.0825,4,1,Premium Investors,High Potential Investor,0.3566806329161726
C0774,Individual,David,Wood,M,Usa,Georgia,Home,5,Yes,Agency,0,5,999792.6799999999,291.40765373674816,1144.8033333333333,3,3,High-Value Clients,Low Potential,0.22470950363292175
C0775,Individual,Andrea,Reyes,F,Usa,Arizona,Home,1,No,Agency,0,1,1043608.37,289.7113272946693,900.39,4,3,High-Value Clients,Low Potential,0.23751042269705258
C0776,Individual,Ashley,Morales,F,Germany,Bavaria,Home,4,Yes,Agency,0,4,914465.3300000001,309.4641934486999,980.8699999999999,3,3,High-Value Clients,Low Potential,0.19978692297079265
C0777,Company,Meridian,Co,M,Usa,Arizona,Home,1,No,Client,0,1,1130759.4100000001,295.5140003391789,1313.16,3,1,Premium Investors,Low Potential,0.26297492030773056
C0778,Individual,George,Pierce,M,Usa,California,Investment,4,Yes,Agency,1,4,1646921.92,306.98198974238255,1334.8775,4,0,Budget Buyers,High Potential Investor,0.41378399362407015
C0779,Individual,Lisa,Hughes,F,Usa,California,Home,5,Yes,Agency,0,5,1221957.12,306.5356571105046,1325.0800000000002,3,1,Premium Investors,Moderate Investor,0.2896239387048601
C0780,Individual,Martha,Hansen,F,Usa,California,Home,3,No,Website,0,3,708761.6900000001,284.784821535402,849.6366666666667,3,3,High-Value Clients,Low Potential,0.13967802701345067
C0781,Individual,Gerald,Sanders,M,Usa,California,Investment,5,Yes,Website,1,5,1181206.69,283.79927219273293,1030.635,4,0,Budget Buyers,Low Potential,0.27770954862746605
C0782,Individual,Ethan,Williams,M,Usa,Utah,Investment,2,Yes,Website,1,2,1166638.1600000001,322.14323161957884,905.0375,4,0,Budget Buyers,Low Potential,0.2734680796827342
C0783,Individual,Betty,Sanders,F,Canada,Alberta,Home,1,Yes,Agency,0,1,1031472.36,294.2967160908652,1156.5633333333333,3,3,High-Value Clients,Low Potential,0.23396630400288332
C0784,Individual,Charles,Baker,M,Mexico,Baja California,Investment,4,No,Website,1,4,1172514.65,299.6725501001209,1356.7466666666667,3,0,Budget Buyers,Low Potential,0.2751760326127661
C0785,Company,Rexon,Co,F,Usa,California,Home,2,No,Website,0,2,1047112.48,306.6167725571084,860.9325,4,3,High-Value Clients,Low Potential,0.23854078447725657
C0786,Individual,Sarah,Martin,F,Usa,California,Investment,3,No,Website,1,3,663797.37,302.04140281052054,724.0866666666667,3,0,Budget Buyers,Low Potential,0.12654787284749225
C0787,Individual,Andrew,Jackson,M,Usa,Washington,Home,1,No,Website,0,1,1405947.6600000001,307.56853242895073,1527.8633333333335,3,1,Premium Investors,Moderate Investor,0.3433798281187377
C0788,Individual,Matthew,Stone,M,France,Brittany,Investment,4,No,Website,1,4,1799447.01,309.49639406078114,1482.5875,4,0,Budget Buyers,High Potential Investor,0.45834737562392314
C0789,Individual,Madison,Price,F,Canada,Ontario,Investment,1,No,Website,1,1,1125271.6,303.2073959835769,1228.9099999999999,3,0,Budget Buyers,Low Potential,0.2613746719220735
C0790,Individual,Brandon,Cooper,M,Usa,California,Home,5,Yes,Agency,0,5,1521440.8599999999,299.49803514694605,1227.17,4,1,Premium Investors,High Potential Investor,0.3771198813291417
C0791,Individual,Walter,Adams,M,Usa,Texas,Home,4,No,Website,0,4,1424465.81,307.8408243147681,1159.9675,4,1,Premium Investors,High Potential Investor,0.348790473284716
C0792,Individual,Joseph,Richardson,M,Usa,California,Investment,4,Yes,Website,1,4,1559979.82,318.8117893891475,1219.85,4,0,Budget Buyers,High Potential Investor,0.38838721484294275
C0793,Individual,Kevin,Brown,M,Usa,New York,Home,4,No,Agency,0,4,1245234.35,294.2023761564657,1048.44,4,3,High-Value Clients,Moderate Investor,0.296420107125034
C0794,Individual,Gregory,Mitchell,M,Usa,California,Home,4,Yes,Website,0,4,1120488.77,286.4643685389213,1308.5133333333333,3,1,Premium Investors,Low Potential,0.25997067955319697
C0795,Individual,Harold,Murray,M,Usa,California,Investment,4,Yes,Website,1,4,1170869.0899999999,336.31716892648285,1169.0466666666669,3,0,Budget Buyers,Low Potential,0.27470953355525785
C0796,Individual,Stephanie,Ward,F,Usa,California,Investment,5,Yes,Website,1,5,559596.54,308.84465686665186,607.4466666666667,3,0,Budget Buyers,Low Potential,0.09610674934278847
C0797,Individual,Joan,Gray,F,Usa,Oregon,Home,5,Yes,Agency,0,5,881179.3,337.5376984044663,851.8699999999999,3,3,High-Value Clients,Low Potential,0.19007286585211286
C0798,Company,Novex,Co,M,Usa,Nevada,Home,4,Yes,Agency,0,4,987267.48,304.81197894331945,840.8725,4,3,High-Value Clients,Low Potential,0.22105550246475147
C0799,Individual,Pamela,Johnson,F,Usa,California,Home,4,No,Website,0,4,1108935.8599999999,286.3094968391149,972.245,4,3,High-Value Clients,Low Potential,0.25659546489689483
C0800,Individual,Lawrence,Smith,M,Usa,Virginia,Investment,5,Yes,Website,1,5,983573.1799999999,286.20672734492643,1151.5466666666666,3,0,Budget Buyers,Low Potential,0.2199688143839203
C0801,Individual,Betty,Price,F,Usa,Washington,Home,4,Yes,Website,0,4,1361712.2999999998,320.8893256121283,1435.6633333333332,3,1,Premium Investors,Moderate Investor,0.33046101953467666
C0802,Individual,Matthew,Williams,M,Usa,Virginia,Home,5,No,Agency,0,5,1074480.81,291.45859188697153,1217.58,3,3,High-Value Clients,Low Potential,0.2465307367044301
C0803,Individual,Evelyn,Moore,F,Usa,Texas,Home,4,No,Agency,0,4,1542819.53,283.6483693314935,1329.5925,4,1,Premium Investors,High Potential Investor,0.3833597934993924
C0804,Individual,Tyler,Cook,M,Usa,Washington,Home,5,No,Agency,0,5,1223755.92,276.8930741790998,1464.8466666666666,3,1,Premium Investors,Moderate Investor,0.29013793669702076
C0805,Individual,Albert,Cook,M,Germany,Berlin,Home,1,Yes,Website,0,1,940964.73,313.41064823609526,995.5099999999999,3,3,High-Value Clients,Low Potential,0.2075306418151901
C0806,Individual,Jack,Richardson,M,France,Ile-De-France,Home,5,No,Client,0,5,1485168.27,306.8939349761006,1220.42,4,1,Premium Investors,High Potential Investor,0.36652520266475125
C0807,Individual,Amy,Chavez,F,Mexico,Mexico City,Investment,5,No,Website,1,5,1635419.92,293.84755010430564,1412.375,4,0,Budget Buyers,High Potential Investor,0.4104184020577715
C0808,Individual,Gregory,Ward,M,Germany,Berlin,Home,3,Yes,Website,0,3,885158.15,305.3961014512122,1003.3133333333334,3,3,High-Value Clients,Low Potential,0.19122282336298396
C0809,Individual,Hannah,Alexander,F,France,Occitanie,Home,5,Yes,Agency,0,5,1386118.19,314.96733421611924,1464.8466666666666,3,1,Premium Investors,Moderate Investor,0.3375892449925922
C0810,Individual,Ronald,Sanders,M,Usa,California,Home,1,Yes,Website,0,1,922597.5800000001,333.01958487528333,915.6366666666667,3,3,High-Value Clients,Low Potential,0.20217205303410402
C0811,Individual,Carl,Allen,M,Uk,Wales,Home,3,No,Agency,0,3,1515201.05,345.91788927494,1471.8999999999999,3,1,Premium Investors,High Potential Investor,0.3753147191352244
C0812,Individual,Harold,Cooper,M,Uk,Northern Ireland,Home,3,Yes,Website,0,3,1443224.01,280.30434811212365,1248.58,4,1,Premium Investors,High Potential Investor,0.3542602247640522
C0813,Individual,Gerald,Cook,M,Uk,Scotland,Investment,3,No,Agency,1,3,1314024.52,307.6645181267488,1099.4925,4,0,Budget Buyers,Moderate Investor,0.3165234879659755
C0814,Individual,Joan,Stewart,F,Usa,California,Home,2,No,Website,0,2,674363.74,318.0715726910921,706.7266666666666,3,3,High-Value Clients,Low Potential,0.12964113728040016
C0815,Company,Horizon,Co,F,Usa,Nevada,Home,4,Yes,Agency,0,4,962374.6499999999,265.93231886986047,1205.9633333333334,3,3,High-Value Clients,Low Potential,0.21376736309684963
C0816,Individual,Deborah,Wright,F,Germany,Hamburg,Home,2,Yes,Website,0,2,1003090.8500000001,297.00118498780694,1151.5466666666666,3,3,High-Value Clients,Low Potential,0.22567529049023222
